timestamp,x (in microteslas),y (in microteslas),z (in microteslas)
1454978678.306458,235.799683,123.058243,-701.926758
1454978678.326478,235.951767,123.508698,-702.002502
1454978678.346497,236.479080,124.035706,-701.851440
1454978678.366547,235.807205,124.708160,-702.007507
1454978678.386567,235.809250,125.158157,-702.009094
1454978678.406617,235.361725,125.681412,-702.163452
1454978678.426636,235.588821,126.132111,-702.238770
1454978678.446686,235.889755,126.358322,-702.087891
1454978678.466736,234.915054,126.429947,-702.018555
1454978678.486756,234.915024,126.430023,-701.943542
1454978678.506806,235.439255,126.282104,-701.715149
1454978678.526856,236.340332,126.510147,-701.860962
1454978678.546876,235.964920,126.433960,-701.712769
1454978678.566926,235.440002,126.431961,-701.865662
1454978678.586945,235.664246,126.282898,-701.713867
1454978678.606995,235.514282,126.282288,-701.789734
1454978678.627015,235.890396,126.508392,-702.013428
1454978678.647065,236.040100,126.433853,-702.087341
1454978678.667115,235.139084,126.205673,-702.091553
1454978678.687134,235.214279,126.281235,-701.791382
1454978678.707184,235.814026,126.208145,-702.012817
1454978678.727234,235.890396,126.508392,-702.013428
1454978678.747254,235.664322,126.282761,-701.863892
1454978678.767304,235.439392,126.281815,-702.015137
1454978678.787324,235.063309,126.055634,-701.866455
1454978678.807374,235.589386,126.282349,-702.014282
1454978678.827424,235.589386,126.282349,-702.014282
1454978678.847474,235.890396,126.508392,-702.013428
1454978678.867554,235.364838,126.356323,-702.240784
1454978678.887604,235.289078,126.206207,-702.090698
1454978678.907624,235.663666,126.132675,-701.938354
1454978678.927674,236.040375,126.509003,-701.937622
1454978678.947724,235.814941,126.357697,-702.463257
1454978678.967774,235.290787,126.581192,-702.092041
1454978678.987824,234.914795,126.354797,-702.168274
1454978679.007874,235.289719,126.356277,-702.016235
1454978679.027924,235.815399,126.508133,-702.013855
1454978679.047974,233.790649,126.576172,-701.800293
1454978679.068024,234.989120,126.205078,-702.167358
1454978679.088074,235.140060,126.430740,-702.017334
1454978679.108124,235.363770,126.131393,-702.165039
1454978679.128174,236.038879,126.133545,-702.386230
1454978679.148194,235.814423,126.283066,-702.088013
1454978679.168244,234.914154,126.204727,-702.242798
1454978679.188294,235.063309,126.055634,-701.866455
1454978679.208344,235.138702,126.130737,-702.016235
1454978679.228364,235.964844,126.358444,-702.237488
1454978679.248414,234.913666,126.130020,-701.942505
1454978679.268433,234.914764,126.354874,-702.093262
1454978679.288483,234.914688,126.355026,-701.943298
1454978679.308503,234.914383,126.279953,-702.018066
1454978679.328553,235.590637,126.506897,-702.465088
1454978679.348572,235.064392,126.280487,-702.017212
1454978679.368622,234.689438,126.279083,-702.094299
1454978679.388672,235.290482,126.506119,-702.166748
1454978679.408722,234.990189,126.429993,-702.243164
1454978679.428772,235.440186,126.431580,-702.240601
1454978679.448823,234.988983,126.205383,-701.867371
1454978679.468842,235.214035,126.206024,-702.016113
1454978679.488892,235.289322,126.281433,-701.865967
1454978679.508912,234.990067,126.430222,-702.018127
1454978679.528992,235.814758,126.358063,-702.088318
1454978679.549042,234.914688,126.355026,-701.943298
1454978679.569062,235.139694,126.355820,-701.942017
1454978679.589112,235.364792,126.356400,-702.165771
1454978679.609131,235.139771,126.355667,-702.092041
1454978679.629181,236.114838,126.358978,-702.236633
1454978679.649201,235.440308,126.507019,-701.790894
1454978679.669251,235.440948,126.657104,-701.716431
1454978679.689301,234.990356,126.505371,-701.868408
1454978679.709351,235.141769,126.805740,-702.018616
1454978679.729432,236.041077,126.658936,-702.013123
1454978679.749482,235.216400,126.731094,-701.942932
1454978679.769532,235.066559,126.805923,-701.569092
1454978679.789582,235.591660,126.807556,-701.791138
1454978679.809662,235.590744,126.582336,-702.015381
1454978679.829712,236.116501,126.734055,-702.162964
1454978679.849762,235.216324,126.731232,-701.792969
1454978679.869782,235.515350,126.507217,-701.865479
1454978679.889832,234.990723,126.580292,-701.943665
1454978679.909882,235.442841,127.031723,-702.092773
1454978679.929963,236.042099,126.883926,-702.013916
1454978679.950013,235.516708,126.807220,-701.866577
1454978679.970032,235.515411,126.507065,-702.015503
1454978679.990082,235.215683,126.581161,-701.867432
1454978680.010102,234.915787,126.579865,-702.094116
1454978680.030152,236.116470,126.734131,-702.087952
1454978680.050171,235.591995,126.882553,-701.791382
1454978680.070221,235.140747,126.580734,-702.017822
1454978680.090271,235.514664,126.357224,-701.864990
1454978680.110322,236.267593,126.959412,-702.312927
1454978680.130341,236.041763,126.808929,-702.013672
1454978680.150391,235.740051,126.432877,-702.013977
1454978680.170411,235.666397,126.732681,-701.940430
1454978680.190461,235.291016,126.656433,-701.867310
1454978680.210480,236.416458,126.735184,-702.086304
1454978680.230530,235.967453,126.958664,-702.014587
1454978680.250550,235.441437,126.731812,-702.016724
1454978680.270600,235.440750,126.581802,-702.016174
1454978680.290619,235.439697,126.356888,-701.940369
1454978680.310669,236.490631,126.585739,-701.785400
1454978680.330719,236.041428,126.733932,-702.013367
1454978680.350770,235.591431,126.732346,-702.015869
1454978680.370820,235.592072,126.882416,-701.941406
1454978680.390900,235.215866,126.656464,-701.567688
1454978680.410950,236.267334,126.959930,-701.787964
1454978680.431000,235.966431,126.733673,-702.013794
1454978680.451050,235.142105,126.880737,-702.018921
1454978680.471100,235.441666,126.807022,-701.791992
1454978680.491120,235.516434,126.732071,-702.016296
1454978680.511170,235.966431,126.733673,-702.013794
1454978680.531189,236.042099,126.883926,-702.013916
1454978680.551240,235.217102,126.881012,-702.018494
1454978680.571259,235.065979,126.655701,-701.793518
1454978680.591340,235.290741,126.581268,-702.017029
1454978680.611390,235.667343,126.957809,-701.791260
1454978680.631440,235.966736,126.808746,-701.939087
1454978680.651490,235.142044,126.880890,-701.868896
1454978680.671570,235.215683,126.581161,-701.867432
1454978680.691620,235.366287,126.731842,-701.717163
1454978680.711670,236.191391,126.734543,-701.937561
1454978680.731690,235.366318,126.731766,-701.792114
1454978680.751740,235.141220,126.731186,-701.568359
1454978680.771760,235.442352,126.957016,-701.792480
1454978680.791810,235.066971,126.880768,-701.719360
1454978680.811829,236.043549,127.183777,-702.164978
1454978680.831879,234.617111,126.878891,-702.021790
1454978680.851929,235.591736,126.807419,-701.941162
1454978680.871949,235.066055,126.655563,-701.943542
1454978680.891999,235.365402,126.506546,-702.016357
1454978680.912018,236.041504,126.733780,-702.163391
1454978680.932068,235.215973,126.656235,-701.792725
1454978680.952118,235.289658,126.356430,-701.866211
1454978680.972138,235.290558,126.581635,-701.642029
1454978680.992188,235.366425,126.731552,-702.017090
1454978681.012208,236.117416,126.959274,-701.938721
1454978681.032227,235.665787,126.582520,-702.089966
1454978681.052277,235.216370,126.731171,-701.867920
1454978681.072297,235.290741,126.581268,-702.017029
1454978681.092347,235.289948,126.431488,-701.791504
1454978681.112366,236.266220,126.659424,-702.311890
1454978681.132416,235.291321,126.731491,-701.792542
1454978681.152497,234.991058,126.655304,-701.943970
1454978681.172547,235.816391,126.733215,-701.939636
1454978681.192566,235.590302,126.507553,-701.790100
1454978681.212616,236.417770,127.035248,-702.012329
1454978681.232667,235.666428,126.732605,-702.015442
1454978681.252686,235.216965,126.881302,-701.718506
1454978681.272736,235.365601,126.581833,-701.716614
1454978681.292756,235.740967,126.658096,-701.789795
1454978681.312806,236.116760,126.809204,-702.013245
1454978681.332825,235.665680,126.582748,-701.864929
1454978681.352875,235.666992,126.882812,-701.791016
1454978681.372925,235.291077,126.656281,-702.017273
1454978681.392975,235.139954,126.430954,-701.792297
1454978681.412995,236.340729,126.584991,-702.011230
1454978681.433075,235.365677,126.581696,-701.866577
1454978681.453126,235.141373,126.730896,-701.868347
1454978681.473176,235.366318,126.731766,-701.792114
1454978681.493256,235.365585,126.506165,-702.391357
1454978681.513306,236.042389,126.959076,-701.864197
1454978681.533326,235.741043,126.657959,-701.939758
1454978681.553376,235.590378,126.507416,-701.940063
1454978681.573395,235.441483,126.731735,-702.091675
1454978681.593445,235.365814,126.581390,-702.166626
1454978681.613465,236.342712,127.035141,-701.862793
1454978681.633515,235.141556,126.806183,-701.568665
1454978681.653534,235.740219,126.508240,-701.639282
1454978681.673584,235.215744,126.581009,-702.017456
1454978681.693635,236.041122,126.658859,-702.088135
1454978681.713685,236.191544,126.734238,-702.237549
1454978681.733735,235.291077,126.656281,-702.017273
1454978681.753754,235.141434,126.730743,-702.018372
1454978681.773835,235.140350,126.505890,-701.867554
1454978681.793854,236.265732,126.584717,-702.011597
1454978681.813904,235.817062,126.883209,-701.940186
1454978681.833924,234.841705,126.804840,-701.870300
1454978681.853974,235.365967,126.656769,-701.791870
1454978681.874024,235.441971,126.882095,-701.717224
1454978681.894043,236.266068,126.659729,-702.011841
1454978681.914094,235.967499,126.958588,-702.089600
1454978681.934144,235.366699,126.806702,-701.867432
1454978681.954163,235.741806,126.807800,-702.090332
1454978681.974183,235.292343,126.956482,-701.793335
1454978681.994233,236.416183,126.660034,-702.236023
1454978682.014283,236.266800,126.809647,-702.087402
1454978682.034333,235.216705,126.806168,-701.868225
1454978682.054383,235.591995,126.882553,-701.791382
1454978682.074433,235.590942,126.657639,-701.715637
1454978682.094483,236.266541,126.734497,-702.237122
1454978682.114502,236.042450,126.958923,-702.014160
1454978682.134553,235.141327,126.730957,-701.793335
1454978682.154572,235.365631,126.581757,-701.791626
1454978682.174622,235.966400,126.733749,-701.938782
1454978682.194672,236.041428,126.733932,-702.013367
1454978682.214722,236.042450,126.958923,-702.014160
1454978682.234772,235.440643,126.582016,-701.791199
1454978682.254792,235.367752,127.031616,-701.943176
1454978682.274842,235.516129,126.656998,-702.091003
1454978682.294861,236.267410,126.959793,-701.937927
1454978682.314911,236.267303,126.960007,-701.712952
1454978682.334931,235.667648,127.032883,-701.716553
1454978682.354950,235.367722,127.031693,-701.868164
1454978682.375001,235.291367,126.731430,-701.867554
1454978682.395020,236.267776,127.034714,-702.013184
1454978682.415070,236.040634,126.584137,-701.787842
1454978682.435090,235.367233,126.956985,-701.567932
1454978682.455170,235.816650,126.808350,-701.789917
1454978682.475220,235.366318,126.731766,-701.792114
1454978682.495270,236.191010,126.659622,-701.862305
1454978682.515290,235.140610,126.581024,-701.717834
1454978682.535340,235.366653,126.806763,-701.792419
1454978682.555359,235.366364,126.731705,-701.867126
1454978682.575409,235.367447,126.956543,-702.017944
1454978682.595429,235.892136,126.883316,-702.089722
1454978682.615441,235.590973,126.657562,-701.790649
1454978682.635461,235.065308,126.505692,-701.793030
1454978682.655511,235.216705,126.806168,-701.868225
1454978682.675530,235.365936,126.656845,-701.716858
1454978682.695580,236.192032,126.884613,-701.863098
1454978682.715600,235.666290,126.732895,-701.715454
1454978682.735619,235.665787,126.658203,-701.415222
1454978682.755669,235.592072,126.882416,-701.941406
1454978682.775719,235.516998,126.882278,-701.791809
1454978682.795800,236.267090,126.884720,-702.012695
1454978682.815850,235.366699,126.806702,-701.867432
1454978682.835900,235.591660,126.807556,-701.791138
1454978682.855981,235.592072,126.882416,-701.941406
1454978682.876000,235.142349,126.955948,-701.794189
1454978682.896050,235.667679,127.032806,-701.791504
1454978682.916070,235.290634,126.581482,-701.791992
1454978682.936120,235.515945,126.657364,-701.716064
1454978682.956170,235.814499,126.358582,-701.563354
1454978682.976220,235.440308,126.507019,-701.790894
1454978682.996239,236.266006,126.659882,-701.861877
1454978683.016289,235.590530,126.582779,-701.565369
1454978683.036339,235.515274,126.507355,-701.715515
1454978683.056390,235.665894,126.657974,-701.640198
1454978683.076470,235.214844,126.431458,-701.566895
1454978683.096551,236.116150,126.659058,-702.162720
1454978683.116601,235.140976,126.655960,-701.793091
1454978683.136651,235.065720,126.580551,-701.943237
1454978683.156701,235.665680,126.582748,-701.864929
1454978683.176720,235.741699,126.808029,-701.865295
1454978683.196770,236.267822,127.034637,-702.088196
1454978683.216820,235.066376,126.730637,-701.868774
1454978683.236870,235.442352,126.957016,-701.792480
1454978683.256921,235.291656,126.806488,-701.792847
1454978683.276971,234.917450,126.954941,-702.020386
1454978683.297021,235.817673,127.033340,-701.790649
1454978683.317071,235.366364,126.731705,-701.867126
1454978683.337121,235.066666,126.805695,-701.794067
1454978683.357171,235.215683,126.581161,-701.867432
1454978683.377221,236.417511,126.960098,-702.162109
1454978683.397301,236.117096,126.884201,-702.013489
1454978683.417351,235.216248,126.731384,-701.642944
1454978683.437401,235.365967,126.656769,-701.791870
1454978683.457452,235.891647,126.808609,-701.789490
1454978683.477471,236.341751,126.809998,-702.011963
1454978683.497521,236.041733,126.809006,-701.938660
1454978683.517571,234.616379,126.729050,-701.871277
1454978683.537621,235.217041,126.881165,-701.868469
1454978683.557671,235.590973,126.657562,-701.790649
1454978683.577721,236.042450,126.958923,-702.014160
1454978683.597771,235.967789,127.033661,-702.014832
1454978683.617791,235.291656,126.806488,-701.792847
1454978683.637810,235.366760,126.806549,-702.017395
1454978683.657860,235.666016,126.657761,-701.865234
1454978683.677880,235.666840,126.807449,-702.165710
1454978683.697900,236.117035,126.884354,-701.863525
1454978683.717950,235.292343,126.956482,-701.793335
1454978683.738000,235.741470,126.732803,-702.090027
1454978683.758050,235.290894,126.656647,-701.642273
1454978683.778069,236.267899,127.034485,-702.238159
1454978683.798119,236.193466,127.184464,-702.014160
1454978683.818139,235.742447,126.957870,-702.015808
1454978683.838189,234.916656,126.805161,-701.794922
1454978683.858208,235.666733,126.807678,-701.940735
1454978683.878258,235.815125,126.432983,-702.163574
1454978683.898278,236.116699,126.809357,-701.863220
1454978683.918328,235.140305,126.505951,-701.792603
1454978683.938378,235.065201,126.505920,-701.567993
1454978683.958428,235.439621,126.357025,-701.790405
1454978683.978478,235.815674,126.583282,-701.864136
1454978683.998528,235.590744,126.582336,-702.015381
1454978684.018609,235.291656,126.806488,-701.792847
1454978684.038659,234.915741,126.579941,-702.019104
1454978684.058709,235.066711,126.805634,-701.869080
1454978684.078728,235.666763,126.807602,-702.015747
1454978684.098748,235.140640,126.580948,-701.792847
1454978684.118798,235.366760,126.806549,-702.017395
1454978684.138817,235.590683,126.582489,-701.865356
1454978684.158868,235.739716,126.357880,-702.013733
1454978684.178887,235.966080,126.658676,-702.013550
1454978684.198937,235.140640,126.580948,-701.792847
1454978684.218987,235.666290,126.732895,-701.715454
1454978684.239037,234.914612,126.355164,-701.793335
1454978684.259087,235.291290,126.731567,-701.717529
1454978684.279168,235.591843,126.807190,-702.166138
1454978684.299218,235.215225,126.506378,-701.642212
1454978684.319268,235.291077,126.656281,-702.017273
1454978684.339318,235.366287,126.731842,-701.717163
1454978684.359368,235.590302,126.507553,-701.790100
1454978684.379388,236.491730,126.810608,-701.936157
1454978684.399438,235.289841,126.431717,-701.566528
1454978684.419457,235.215225,126.506378,-701.642212
1454978684.439507,235.290634,126.581482,-701.791992
1454978684.459527,235.665054,126.432602,-702.014404
1454978684.479577,236.340393,126.509995,-702.010925
1454978684.499596,235.290298,126.506485,-701.791748
1454978684.519646,235.814651,126.358292,-701.863281
1454978684.539696,235.515198,126.507507,-701.565552
1454978684.559746,235.739944,126.433090,-701.789001
1454978684.579796,236.265472,126.509567,-702.161377
1454978684.599847,235.215973,126.656235,-701.792725
1454978684.619897,235.366241,126.731918,-701.642151
1454978684.639947,234.990311,126.505432,-701.793457
1454978684.659997,234.018280,127.101517,-702.250916
1454978684.680047,233.870789,127.625702,-702.553589
1454978684.700097,232.071228,127.694183,-702.713806
1454978684.720147,230.874298,128.364929,-702.722778
1454978684.740197,229.975693,128.661743,-702.728882
1454978684.760247,228.928314,129.258240,-702.511780
1454978684.780266,228.630936,129.857391,-702.290527
1454978684.800317,226.832886,130.301239,-702.077087
1454978684.820336,225.485443,130.896820,-701.711670
1454978684.840386,224.962250,131.345474,-701.191223
1454978684.860436,223.088562,131.638992,-701.052673
1454978684.880456,224.438263,131.568604,-701.194946
1454978684.900506,223.764008,131.791824,-700.599487
1454978684.920556,223.913391,131.642227,-700.748108
1454978684.940575,223.988510,131.642258,-700.972656
1454978684.960595,224.813431,131.645325,-700.818115
1454978684.980645,224.663223,131.569489,-701.118652
1454978685.000664,223.312714,131.490082,-700.750916
1454978685.020714,223.687378,131.416412,-700.748535
1454978685.040734,223.913040,131.567215,-700.747864
1454978685.060784,224.664520,131.869644,-700.969727
1454978685.080804,224.589462,131.869522,-700.820190
1454978685.100854,223.762817,131.491455,-700.973389
1454978685.120873,223.914520,131.866989,-700.973877
1454978685.140923,223.463745,131.715622,-700.750854
1454978685.160973,223.767532,132.617279,-700.152344
1454978685.180993,222.421432,133.512924,-699.713013
1454978685.201043,219.949646,134.330261,-698.604675
1454978685.221093,218.528854,135.300735,-698.091003
1454978685.241143,216.431747,136.044327,-697.055298
1454978685.261193,214.786453,137.164383,-696.168457
1454978685.281243,213.137848,137.534195,-695.503906
1454978685.301263,210.588562,137.750854,-694.843872
1454978685.321313,207.965836,138.266846,-694.560303
1454978685.341363,207.066986,138.564102,-694.116333
1454978685.361413,206.543121,138.787018,-694.345032
1454978685.381463,205.568832,139.009232,-693.676208
1454978685.401482,204.366684,138.555206,-693.456299
1454978685.421532,203.542007,138.627365,-693.386108
1454978685.441552,202.415497,138.323685,-693.091309
1454978685.461602,201.214447,138.094513,-693.022217
1454978685.481621,199.338181,137.863403,-692.506836
1454978685.501671,198.887024,137.637100,-692.208496
1454978685.521722,197.611359,137.482574,-692.215027
1454978685.541772,197.310684,137.331528,-692.216187
1454978685.561791,197.611130,137.407349,-692.439758
1454978685.581841,196.935074,137.255722,-691.692993
1454978685.601861,195.806763,136.501587,-691.846619
1454978685.621880,194.981812,136.498596,-691.926147
1454978685.641930,194.004318,135.970367,-691.704712
1454978685.661950,193.928055,135.669907,-691.929077
1454978685.681969,192.424683,134.990250,-691.260071
1454978685.702019,190.546356,134.233490,-691.417847
1454978685.722039,189.866058,133.106476,-691.042603
1454978685.742089,189.264481,132.729126,-691.269653
1454978685.762108,189.789246,132.655777,-691.491455
1454978685.782128,188.436691,132.126373,-691.122070
1454978685.802178,188.359940,131.751175,-691.046204
1454978685.822198,188.134613,131.675385,-691.047180
1454978685.842248,187.682983,131.298645,-691.198364
1454978685.862267,188.883957,131.527969,-691.117493
1454978685.882317,187.833862,131.524490,-690.898315
1454978685.902367,188.057495,131.225281,-690.895996
1454978685.922387,187.756775,131.074295,-690.822144
1454978685.942437,187.982193,131.149933,-690.971191
1454978685.962456,188.283859,131.526077,-690.895813
1454978685.982506,188.056778,131.075363,-690.820496
1454978686.002556,187.831497,130.999420,-690.971497
1454978686.022607,187.982452,131.225082,-690.821411
1454978686.042657,187.756958,131.073914,-691.197144
1454978686.062707,188.206268,130.925507,-691.194092
1454978686.082757,187.305862,130.847473,-691.048828
1454978686.102807,187.455078,130.698242,-690.822510
1454978686.122857,187.453369,130.323242,-690.821167
1454978686.142876,187.452850,130.172943,-691.120667
1454978686.162926,188.127869,130.175247,-691.191895
1454978686.182946,187.225677,129.722366,-690.895325
1454978686.202996,186.700745,129.720367,-691.048218
1454978686.223046,187.449860,129.573471,-690.593567
1454978686.243096,186.850067,129.570892,-691.046875
1454978686.263116,187.674835,129.498596,-691.267029
1454978686.283166,186.999054,129.346420,-691.045288
1454978686.303185,186.998947,129.346649,-690.820251
1454978686.323205,186.699722,129.495377,-691.047424
1454978686.343255,186.999619,129.496658,-690.820801
1454978686.363274,187.748352,129.199081,-691.040588
1454978686.383324,186.774277,129.420853,-690.821777
1454978686.403374,186.999435,129.421341,-691.120483
1454978686.423394,186.699234,129.345001,-691.421875
1454978686.443444,186.474945,129.569870,-690.748962
1454978686.463463,187.600525,129.648315,-691.267944
1454978686.483514,186.999359,129.421494,-690.970520
1454978686.503533,186.848740,129.270813,-691.120789
1454978686.523583,186.623703,129.270096,-691.047058
1454978686.543603,186.774384,129.420624,-691.046753
1454978686.563653,187.600143,129.573395,-691.192688
1454978686.583733,187.298981,129.347641,-690.893616
1454978686.603783,186.697922,129.120605,-690.821167
1454978686.623833,186.774353,129.420700,-690.971802
1454978686.643883,186.325043,129.569122,-690.974792
1454978686.663933,187.525146,129.573135,-691.193115
1454978686.683983,187.073334,129.196777,-690.969299
1454978686.704034,187.074356,129.421768,-690.970093
1454978686.724053,186.624359,129.420166,-690.972595
1454978686.744134,187.525375,129.648361,-690.968384
1454978686.764153,187.599762,129.498474,-691.117432
1454978686.784203,186.849380,129.420883,-691.046326
1454978686.804223,187.299011,129.347565,-690.968628
1454978686.824242,187.298355,129.197495,-691.043091
1454978686.844292,187.450989,129.798248,-690.819336
1454978686.864342,187.600037,129.573624,-690.967712
1454978686.884362,186.999023,129.346497,-690.970276
1454978686.904442,186.698669,129.270447,-690.971680
1454978686.924493,186.998230,129.196732,-690.744751
1454978686.944512,187.449097,129.347946,-691.117798
1454978686.964532,187.674789,129.498672,-691.192017
1454978686.984582,186.999252,129.421722,-690.745544
1454978687.004601,186.699020,129.345444,-690.971924
1454978687.024651,186.923325,129.196243,-690.970154
1454978687.044671,187.373322,129.197830,-690.967651
1454978687.064721,187.599045,129.348541,-691.041931
1454978687.084740,186.548599,129.270065,-690.822510
1454978687.104790,186.698700,129.270370,-691.046631
1454978687.124840,186.923981,129.346313,-690.895691
1454978687.144890,187.524384,129.423279,-691.042603
1454978687.164971,187.675003,129.573975,-690.892334
1454978687.185021,186.924850,129.571609,-690.596436
1454978687.205041,187.299088,129.347412,-691.118591
1454978687.225091,187.148407,129.196884,-691.118896
1454978687.245141,187.524384,129.423279,-691.042603
1454978687.265191,187.449509,129.498474,-690.593323
1454978687.285241,186.849503,129.496338,-690.596619
1454978687.305260,186.848404,129.195816,-691.120544
1454978687.325310,186.399658,129.494461,-690.899109
1454978687.345360,187.450928,129.722656,-691.419067
1454978687.365441,187.149658,129.497116,-690.894958
1454978687.385491,186.623993,129.345245,-690.897339
1454978687.405541,186.849655,129.496048,-690.896606
1454978687.425591,186.774094,129.345551,-691.121521
1454978687.445641,187.450562,129.647736,-691.343811
1454978687.465691,186.398514,129.269669,-690.673340
1454978687.485741,186.997925,129.121658,-690.819458
1454978687.505761,186.248749,129.268692,-691.124146
1454978687.525811,186.773743,129.270554,-691.121216
1454978687.545861,187.525146,129.573135,-691.193115
1454978687.565911,187.224045,129.347214,-691.044006
1454978687.585961,187.073639,129.271851,-690.894592
1454978687.606011,186.849762,129.495819,-691.121582
1454978687.625988,187.073029,129.121704,-691.044067
1454978687.646038,187.675064,129.573822,-691.042297
1454978687.666057,187.224380,129.422211,-691.044250
1454978687.686107,186.773636,129.270782,-690.896240
1454978687.706157,187.074051,129.346695,-691.044861
1454978687.726177,186.848694,129.270889,-691.045776
1454978687.746227,187.674225,129.348450,-691.416504
1454978687.766277,187.448746,129.272949,-691.117493
1454978687.786327,186.922745,129.046021,-691.194580
1454978687.806347,187.074173,129.346466,-691.269836
1454978687.826397,186.474731,129.494568,-691.048706
1454978687.846416,187.375916,129.722382,-691.419495
1454978687.866466,186.773407,129.195557,-691.120972
1454978687.886516,186.773666,129.270706,-690.971252
1454978687.906566,187.073639,129.271851,-690.894592
1454978687.926616,186.773331,129.195709,-690.970947
1454978687.946666,187.600327,129.573029,-691.567688
1454978687.966686,186.623703,129.270096,-691.047058
1454978687.986736,186.774429,129.420547,-691.121765
1454978688.006786,186.849792,129.495743,-691.196594
1454978688.026836,186.550598,129.644470,-691.423767
1454978688.046886,187.526321,129.797836,-691.493896
1454978688.066906,187.074661,129.496857,-690.895386
1454978688.086956,186.773636,129.270782,-690.896240
1454978688.106975,186.474777,129.494492,-691.123657
1454978688.127025,186.847992,129.120972,-690.970276
1454978688.147045,187.674942,129.498383,-691.492004
1454978688.167095,186.998749,129.271347,-691.119995
1454978688.187145,187.074020,129.346771,-690.969849
1454978688.207164,186.849091,129.345810,-691.121094
1454978688.227214,187.299713,129.497498,-691.044128
1454978688.247234,187.526169,129.798126,-691.193909
1454978688.267284,187.523987,129.348434,-690.892334
1454978688.287334,186.923737,129.271088,-691.120361
1454978688.307354,186.923981,129.346313,-690.895691
1454978688.327404,187.374786,129.497604,-691.193726
1454978688.347423,187.601166,129.798386,-691.193481
1454978688.367473,186.998749,129.271347,-691.119995
1454978688.387523,186.923660,129.271240,-690.970398
1454978688.407573,186.999619,129.496658,-690.820801
1454978688.427623,187.525452,129.648209,-691.118408
1454978688.447673,187.525635,129.647842,-691.493408
1454978688.467693,186.998917,129.346725,-690.745239
1454978688.487743,186.924042,129.346161,-691.045654
1454978688.507763,186.623077,129.120026,-691.121521
1454978688.527813,187.450272,129.648331,-690.743835
1454978688.547832,187.599716,129.498550,-691.042480
1454978688.567882,186.998749,129.271347,-691.119995
1454978688.587902,186.623367,129.195099,-691.046814
1454978688.607952,187.148636,129.272110,-690.894165
1454978688.628002,187.374786,129.497604,-691.193726
1454978688.648021,187.675003,129.573975,-690.892334
1454978688.668102,186.998672,129.271500,-690.969971
1454978688.688152,186.848694,129.270889,-691.045776
1454978688.708171,186.774689,129.495712,-690.972046
1454978688.728222,187.375214,129.572464,-691.343933
1454978688.748272,187.674713,129.498825,-691.042053
1454978688.768322,186.848297,129.196045,-690.895569
1454978688.788341,186.698364,129.195374,-691.046387
1454978688.808391,186.999329,129.421570,-690.895508
1454978688.828441,187.749374,129.424072,-691.041382
1454978688.848491,187.749344,129.424149,-690.966370
1454978688.868511,186.848740,129.270813,-691.120789
1454978688.888530,187.073517,129.272064,-690.669556
1454978688.908580,186.999054,129.346420,-691.045288
1454978688.928630,187.675140,129.573669,-691.192261
1454978688.948650,187.449615,129.498260,-690.818298
1454978688.968700,186.849045,129.345886,-691.046082
1454978688.988720,186.774506,129.420395,-691.271729
1454978689.008770,186.774536,129.420334,-691.346741
1454978689.028820,187.151505,129.871796,-691.196289
1454978689.048870,186.849457,129.420731,-691.196350
1454978689.068950,186.399429,129.419220,-691.123840
1454978689.089000,186.625458,129.645020,-691.123413
1454978689.109020,186.924347,129.421234,-690.970947
1454978689.129070,187.676239,129.798523,-691.343079
1454978689.149089,187.150711,129.722031,-690.970764
1454978689.169139,186.699051,129.345367,-691.046936
1454978689.189159,186.774094,129.345551,-691.121521
1454978689.209209,187.000824,129.721268,-691.196533
1454978689.229259,187.451248,129.797729,-691.344360
1454978689.249279,186.774170,129.421066,-690.596802
1454978689.269329,186.475357,129.644714,-690.899231
1454978689.289348,186.399841,129.494080,-691.274109
1454978689.309398,186.625046,129.570175,-690.973145
1454978689.329418,187.525223,129.572998,-691.343140
1454978689.349468,187.000198,129.571198,-691.270996
1454978689.369487,186.625641,129.720322,-690.823669
1454978689.389537,186.848816,129.270660,-691.270813
1454978689.409557,186.699127,129.345215,-691.196899
1454978689.429607,187.451843,129.947861,-691.194885
1454978689.449627,186.849762,129.495819,-691.121582
1454978689.469677,187.300034,129.572571,-690.969360
1454978689.489727,186.700638,129.720596,-690.823242
1454978689.509807,186.549805,129.494690,-691.198242
1454978689.529857,187.375854,129.722519,-691.269470
1454978689.549907,186.848740,129.270813,-691.120789
1454978689.569957,186.623260,129.195328,-690.821777
1454978689.590007,186.774323,129.420776,-690.896790
1454978689.610088,187.074692,129.496780,-690.970337
1454978689.630138,187.525253,129.572922,-691.418091
1454978689.650188,186.998672,129.271500,-690.969971
1454978689.670208,186.998947,129.346649,-690.820251
1454978689.690258,186.398636,129.269455,-690.898315
1454978689.710277,186.998779,129.271271,-691.194946
1454978689.730327,187.374863,129.497467,-691.343689
1454978689.750408,186.999771,129.496353,-691.120789
1454978689.770458,186.624435,129.420013,-691.122559
1454978689.790477,186.549362,129.419907,-690.973022
1454978689.810527,186.849792,129.495743,-691.196594
1454978689.830547,187.675781,129.723740,-691.117798
1454978689.850597,186.698441,129.195221,-691.196411
1454978689.870617,186.623779,129.269943,-691.197021
1454978689.890667,186.700012,129.570526,-690.897705
1454978689.910686,187.150864,129.721725,-691.270752
1454978689.930736,187.600067,129.573547,-691.042725
1454978689.950786,186.698639,129.270523,-690.896667
